start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part,channel
251520,165.473436,227,0.14934188124999404,54,F3.5#,80,2,0
252240,165.9471195,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
252240,165.9471195,227,0.14934188124999404,54,F3.5#,80,2,0
252960,166.420803,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
252960,166.420803,227,0.14934188124999404,54,F3.5#,80,2,0
253440,166.736592,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
253440,166.736592,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
254160,167.2102755,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
254160,167.2102755,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
254880,167.683959,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
254880,167.683959,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
255360,167.999748,227,0.14934188124999404,42,F2.5#,80,2,0
255360,167.999748,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
256080,168.4734315,227,0.14934188124999404,42,F2.5#,80,2,0
256080,168.4734315,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
256800,168.947115,227,0.14934188124999404,42,F2.5#,80,2,0
256800,168.947115,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
257280,169.262904,227,0.14934188124999404,45,A2.75,80,2,0
257280,169.262904,227,0.14934188124999404,52,E3.333333333333333,80,2,0
258000,169.7365875,227,0.14934188124999404,45,A2.75,80,2,0
258000,169.7365875,227,0.14934188124999404,52,E3.333333333333333,80,2,0
258720,170.210271,227,0.14934188124999404,45,A2.75,80,2,0
258720,170.210271,227,0.14934188124999404,52,E3.333333333333333,80,2,0
259200,170.52606,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
259200,170.52606,227,0.14934188124999404,54,F3.5#,80,2,0
259920,170.9997435,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
259920,170.9997435,227,0.14934188124999404,54,F3.5#,80,2,0
260640,171.473427,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
260640,171.473427,227,0.14934188124999404,54,F3.5#,80,2,0
276480,181.894464,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
276480,181.894464,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
277200,182.3681475,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
277200,182.3681475,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
277920,182.841831,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
277920,182.841831,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
278400,183.15762,227,0.14934188124999404,54,F3.5#,80,2,0
278400,183.15762,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
279120,183.6313035,227,0.14934188124999404,54,F3.5#,80,2,0
279120,183.6313035,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
279840,184.104987,227,0.14934188124999404,54,F3.5#,80,2,0
279840,184.104987,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
280320,184.420776,227,0.14934188124999404,57,A3.75,80,2,0
280320,184.420776,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
281040,184.8944595,227,0.14934188124999404,57,A3.75,80,2,0
281040,184.8944595,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
281760,185.368143,227,0.14934188124999404,57,A3.75,80,2,0
281760,185.368143,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
282240,185.683932,227,0.14934188124999404,54,F3.5#,80,2,0
282240,185.683932,227,0.14934188124999404,59,B3.916666666666667,80,2,0
282960,186.1576155,227,0.14934188124999404,54,F3.5#,80,2,0
282960,186.1576155,227,0.14934188124999404,59,B3.916666666666667,80,2,0
283680,186.631299,227,0.14934188124999404,54,F3.5#,80,2,0
283680,186.631299,227,0.14934188124999404,59,B3.916666666666667,80,2,0
284160,186.947088,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
284160,186.947088,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
284880,187.4207715,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
284880,187.4207715,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
285600,187.894455,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
285600,187.894455,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
286080,188.210244,227,0.14934188124999404,54,F3.5#,80,2,0
286080,188.210244,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
286800,188.6839275,227,0.14934188124999404,54,F3.5#,80,2,0
286800,188.6839275,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
287520,189.157611,227,0.14934188124999404,54,F3.5#,80,2,0
287520,189.157611,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
288000,189.4734,227,0.14934188124999404,57,A3.75,80,2,0
288000,189.4734,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
288720,189.9470835,227,0.14934188124999404,57,A3.75,80,2,0
288720,189.9470835,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
289440,190.420767,227,0.14934188124999404,57,A3.75,80,2,0
289440,190.420767,227,0.14934188124999404,61,C4.083333333333333#,80,2,0
289920,190.736556,227,0.14934188124999404,54,F3.5#,80,2,0
289920,190.736556,227,0.14934188124999404,59,B3.916666666666667,80,2,0
290640,191.2102395,227,0.14934188124999404,54,F3.5#,80,2,0
290640,191.2102395,227,0.14934188124999404,59,B3.916666666666667,80,2,0
291360,191.683923,227,0.14934188124999404,54,F3.5#,80,2,0
291360,191.683923,227,0.14934188124999404,59,B3.916666666666667,80,2,0
295680,194.526024,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
295680,194.526024,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
296400,194.9997075,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
296400,194.9997075,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
297120,195.473391,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
297120,195.473391,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
297600,195.78918,227,0.14934188124999404,42,F2.5#,80,2,0
297600,195.78918,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
298320,196.2628635,227,0.14934188124999404,42,F2.5#,80,2,0
298320,196.2628635,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
299040,196.736547,227,0.14934188124999404,42,F2.5#,80,2,0
299040,196.736547,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
299520,197.052336,227,0.14934188124999404,45,A2.75,80,2,0
299520,197.052336,227,0.14934188124999404,52,E3.333333333333333,80,2,0
300240,197.5260195,227,0.14934188124999404,45,A2.75,80,2,0
300240,197.5260195,227,0.14934188124999404,52,E3.333333333333333,80,2,0
300960,197.999703,227,0.14934188124999404,45,A2.75,80,2,0
300960,197.999703,227,0.14934188124999404,52,E3.333333333333333,80,2,0
301440,198.315492,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
301440,198.315492,227,0.14934188124999404,54,F3.5#,80,2,0
302160,198.7891755,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
302160,198.7891755,227,0.14934188124999404,54,F3.5#,80,2,0
302880,199.262859,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
302880,199.262859,227,0.14934188124999404,54,F3.5#,80,2,0
303360,199.578648,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
303360,199.578648,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
304080,200.0523315,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
304080,200.0523315,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
304800,200.526015,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
304800,200.526015,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
305280,200.841804,227,0.14934188124999404,42,F2.5#,80,2,0
305280,200.841804,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
306000,201.3154875,227,0.14934188124999404,42,F2.5#,80,2,0
306000,201.3154875,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
306720,201.789171,227,0.14934188124999404,42,F2.5#,80,2,0
306720,201.789171,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
307200,202.10496,227,0.14934188124999404,45,A2.75,80,2,0
307200,202.10496,227,0.14934188124999404,52,E3.333333333333333,80,2,0
307920,202.5786435,227,0.14934188124999404,45,A2.75,80,2,0
307920,202.5786435,227,0.14934188124999404,52,E3.333333333333333,80,2,0
308640,203.052327,227,0.14934188124999404,45,A2.75,80,2,0
308640,203.052327,227,0.14934188124999404,52,E3.333333333333333,80,2,0
309120,203.368116,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
309120,203.368116,227,0.14934188124999404,54,F3.5#,80,2,0
309840,203.8417995,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
309840,203.8417995,227,0.14934188124999404,54,F3.5#,80,2,0
310560,204.315483,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
310560,204.315483,227,0.14934188124999404,54,F3.5#,80,2,0
311040,204.631272,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
311040,204.631272,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
311760,205.1049555,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
311760,205.1049555,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
312480,205.578639,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
312480,205.578639,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
312960,205.894428,227,0.14934188124999404,42,F2.5#,80,2,0
312960,205.894428,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
313680,206.3681115,227,0.14934188124999404,42,F2.5#,80,2,0
313680,206.3681115,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
314400,206.841795,227,0.14934188124999404,42,F2.5#,80,2,0
314400,206.841795,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
314880,207.157584,227,0.14934188124999404,45,A2.75,80,2,0
314880,207.157584,227,0.14934188124999404,52,E3.333333333333333,80,2,0
315600,207.6312675,227,0.14934188124999404,45,A2.75,80,2,0
315600,207.6312675,227,0.14934188124999404,52,E3.333333333333333,80,2,0
316320,208.104951,227,0.14934188124999404,45,A2.75,80,2,0
316320,208.104951,227,0.14934188124999404,52,E3.333333333333333,80,2,0
316800,208.42074,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
316800,208.42074,227,0.14934188124999404,54,F3.5#,80,2,0
317520,208.8944235,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
317520,208.8944235,227,0.14934188124999404,54,F3.5#,80,2,0
318240,209.368107,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
318240,209.368107,227,0.14934188124999404,54,F3.5#,80,2,0
318720,209.683896,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
318720,209.683896,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
319440,210.1575795,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
319440,210.1575795,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
320160,210.631263,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
320160,210.631263,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
320640,210.947052,227,0.14934188124999404,42,F2.5#,80,2,0
320640,210.947052,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
321360,211.4207355,227,0.14934188124999404,42,F2.5#,80,2,0
321360,211.4207355,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
322080,211.894419,227,0.14934188124999404,42,F2.5#,80,2,0
322080,211.894419,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
322560,212.210208,227,0.14934188124999404,45,A2.75,80,2,0
322560,212.210208,227,0.14934188124999404,52,E3.333333333333333,80,2,0
323280,212.6838915,227,0.14934188124999404,45,A2.75,80,2,0
323280,212.6838915,227,0.14934188124999404,52,E3.333333333333333,80,2,0
324000,213.157575,227,0.14934188124999404,45,A2.75,80,2,0
324000,213.157575,227,0.14934188124999404,52,E3.333333333333333,80,2,0
324480,213.473364,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
324480,213.473364,227,0.14934188124999404,54,F3.5#,80,2,0
325200,213.9470475,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
325200,213.9470475,227,0.14934188124999404,54,F3.5#,80,2,0
325920,214.420731,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
325920,214.420731,227,0.14934188124999404,54,F3.5#,80,2,0
326400,214.73652,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
326400,214.73652,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
327120,215.2102035,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
327120,215.2102035,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
327840,215.683887,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
327840,215.683887,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
328320,215.999676,227,0.14934188124999404,42,F2.5#,80,2,0
328320,215.999676,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
329040,216.4733595,227,0.14934188124999404,42,F2.5#,80,2,0
329040,216.4733595,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
329760,216.947043,227,0.14934188124999404,42,F2.5#,80,2,0
329760,216.947043,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
330240,217.262832,227,0.14934188124999404,45,A2.75,80,2,0
330240,217.262832,227,0.14934188124999404,52,E3.333333333333333,80,2,0
330960,217.7365155,227,0.14934188124999404,45,A2.75,80,2,0
330960,217.7365155,227,0.14934188124999404,52,E3.333333333333333,80,2,0
331680,218.210199,227,0.14934188124999404,45,A2.75,80,2,0
331680,218.210199,227,0.14934188124999404,52,E3.333333333333333,80,2,0
332160,218.525988,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
332160,218.525988,227,0.14934188124999404,54,F3.5#,80,2,0
332880,218.9996715,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
332880,218.9996715,227,0.14934188124999404,54,F3.5#,80,2,0
333600,219.473355,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
333600,219.473355,227,0.14934188124999404,54,F3.5#,80,2,0
334080,219.789144,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
334080,219.789144,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
334800,220.2628275,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
334800,220.2628275,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
335520,220.736511,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
335520,220.736511,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
336000,221.0523,227,0.14934188124999404,42,F2.5#,80,2,0
336000,221.0523,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
336720,221.5259835,227,0.14934188124999404,42,F2.5#,80,2,0
336720,221.5259835,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
337440,221.999667,227,0.14934188124999404,42,F2.5#,80,2,0
337440,221.999667,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
337920,222.315456,227,0.14934188124999404,45,A2.75,80,2,0
337920,222.315456,227,0.14934188124999404,52,E3.333333333333333,80,2,0
338640,222.7891395,227,0.14934188124999404,45,A2.75,80,2,0
338640,222.7891395,227,0.14934188124999404,52,E3.333333333333333,80,2,0
339360,223.262823,227,0.14934188124999404,45,A2.75,80,2,0
339360,223.262823,227,0.14934188124999404,52,E3.333333333333333,80,2,0
339840,223.578612,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
339840,223.578612,227,0.14934188124999404,54,F3.5#,80,2,0
340560,224.0522955,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
340560,224.0522955,227,0.14934188124999404,54,F3.5#,80,2,0
341280,224.525979,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
341280,224.525979,227,0.14934188124999404,54,F3.5#,80,2,0
341760,224.841768,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
341760,224.841768,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
342480,225.3154515,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
342480,225.3154515,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
343200,225.789135,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
343200,225.789135,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
343680,226.104924,227,0.14934188124999404,42,F2.5#,80,2,0
343680,226.104924,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
344400,226.5786075,227,0.14934188124999404,42,F2.5#,80,2,0
344400,226.5786075,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
345120,227.052291,227,0.14934188124999404,42,F2.5#,80,2,0
345120,227.052291,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
345600,227.36808,227,0.14934188124999404,45,A2.75,80,2,0
345600,227.36808,227,0.14934188124999404,52,E3.333333333333333,80,2,0
346320,227.8417635,227,0.14934188124999404,45,A2.75,80,2,0
346320,227.8417635,227,0.14934188124999404,52,E3.333333333333333,80,2,0
347040,228.315447,227,0.14934188124999404,45,A2.75,80,2,0
347040,228.315447,227,0.14934188124999404,52,E3.333333333333333,80,2,0
347520,228.631236,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
347520,228.631236,227,0.14934188124999404,54,F3.5#,80,2,0
348240,229.1049195,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
348240,229.1049195,227,0.14934188124999404,54,F3.5#,80,2,0
348960,229.578603,227,0.14934188124999404,47,B2.9166666666666665,80,2,0
348960,229.578603,227,0.14934188124999404,54,F3.5#,80,2,0
349440,229.894392,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
349440,229.894392,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
350160,230.3680755,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
350160,230.3680755,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
350880,230.841759,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
350880,230.841759,227,0.14934188124999404,56,G3.666666666666667#,80,2,0
351360,231.157548,227,0.14934188124999404,42,F2.5#,80,2,0
351360,231.157548,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
352080,231.6312315,227,0.14934188124999404,42,F2.5#,80,2,0
352080,231.6312315,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
352800,232.104915,227,0.14934188124999404,42,F2.5#,80,2,0
352800,232.104915,227,0.14934188124999404,49,C3.083333333333333#,80,2,0
353280,232.420704,227,0.14934188124999404,45,A2.75,80,2,0
353280,232.420704,227,0.14934188124999404,52,E3.333333333333333,80,2,0
354000,232.8943875,227,0.14934188124999404,45,A2.75,80,2,0
354000,232.8943875,227,0.14934188124999404,52,E3.333333333333333,80,2,0
354720,233.368071,227,0.14934188124999404,45,A2.75,80,2,0
354720,233.368071,227,0.14934188124999404,52,E3.333333333333333,80,2,0
355200,233.68386,341,0.2243417687500119,39,D2.25#,80,2,0
355200,233.68386,341,0.2243417687500119,42,F2.5#,80,2,0
355200,233.68386,341,0.2243417687500119,47,B2.9166666666666665,80,2,0
